id,group,games_played,retained_1,retained_7
6849957,B,1,FALSE,FALSE
6849967,B,142,TRUE,TRUE
6849986,A,5,FALSE,FALSE
6850094,B,197,TRUE,FALSE
6850196,A,60,TRUE,FALSE
6850557,A,0,FALSE,FALSE
6850701,B,1,FALSE,FALSE
6850861,B,65,TRUE,FALSE
6850918,A,56,FALSE,FALSE
6851287,A,5,FALSE,FALSE
6851325,B,12,FALSE,FALSE
6851326,A,81,TRUE,TRUE
6851342,B,5,TRUE,FALSE
6851437,A,40,FALSE,FALSE
6851475,A,33,TRUE,FALSE
6851495,A,70,FALSE,TRUE
6851860,A,278,TRUE,TRUE
6851884,B,6,FALSE,FALSE
6852103,B,108,TRUE,FALSE
6852136,B,9,TRUE,FALSE
6852248,A,4,TRUE,FALSE
6852541,A,11,FALSE,FALSE
6852671,B,128,TRUE,FALSE
6852734,A,28,FALSE,FALSE
6852776,B,3,TRUE,FALSE
6852976,A,9,FALSE,FALSE
6853006,A,3,FALSE,FALSE
6853098,B,0,FALSE,FALSE
6853100,B,486,TRUE,TRUE
6853236,B,32,FALSE,FALSE
6853266,B,53,FALSE,TRUE
6853271,B,14,TRUE,FALSE
6853304,A,7,FALSE,FALSE
6853660,A,13,FALSE,FALSE
6853683,A,22,FALSE,FALSE
6853768,B,29,TRUE,FALSE
6853777,A,96,TRUE,TRUE
6853816,B,25,TRUE,FALSE
6853845,B,9,TRUE,FALSE
6853882,A,3,FALSE,FALSE
6853957,A,3,FALSE,FALSE
6854142,A,12,FALSE,FALSE
6854292,A,1,FALSE,FALSE
6854315,B,20,FALSE,FALSE
6854519,B,7,FALSE,FALSE
6854729,A,45,TRUE,TRUE
6854758,B,116,TRUE,TRUE
6854831,B,65,TRUE,TRUE
6855053,B,32,FALSE,FALSE
6855151,B,18,FALSE,FALSE
6855216,A,4,FALSE,FALSE
6855275,A,50,TRUE,TRUE
6855277,B,30,TRUE,FALSE
6855367,B,12,FALSE,FALSE
6855596,A,44,TRUE,FALSE
6855657,A,0,FALSE,FALSE
6855662,B,12,TRUE,FALSE
6855919,A,80,TRUE,FALSE
6855937,B,1,FALSE,FALSE
6856011,B,0,FALSE,FALSE
6856084,B,5,FALSE,FALSE
6856100,B,208,TRUE,FALSE
6856354,A,1,FALSE,FALSE
6856444,A,5,FALSE,FALSE
6856597,A,13,FALSE,FALSE
6856634,B,5,FALSE,FALSE
6856724,A,3,FALSE,FALSE
6856856,A,19,FALSE,FALSE
6856958,B,54,TRUE,TRUE
6857033,A,116,FALSE,FALSE
6857056,B,0,FALSE,FALSE
6857379,B,60,FALSE,FALSE
6857518,A,18,TRUE,FALSE
6857546,A,13,FALSE,FALSE
6857602,B,16,FALSE,FALSE
6857783,A,7,FALSE,TRUE
6857788,B,576,TRUE,TRUE
6857881,B,0,FALSE,FALSE
6858036,A,22,TRUE,FALSE
6858040,B,17,FALSE,FALSE
6858047,B,9,TRUE,FALSE
6858102,B,8,FALSE,FALSE
6858179,B,2,FALSE,FALSE
6858201,B,4,FALSE,FALSE
6858228,A,2,FALSE,FALSE
6858245,B,70,TRUE,FALSE
6858313,A,24,TRUE,FALSE
6858346,B,51,TRUE,TRUE
6858447,A,83,TRUE,FALSE
6858767,A,107,TRUE,TRUE
6858851,A,5,FALSE,FALSE
6858948,A,10,FALSE,FALSE
6859109,A,21,FALSE,TRUE
6859316,A,3,FALSE,FALSE
6859969,A,27,FALSE,TRUE
6860106,A,70,TRUE,FALSE
6860123,B,6,FALSE,FALSE
6860197,B,215,TRUE,TRUE
6860266,B,7,FALSE,FALSE
6860297,A,37,TRUE,TRUE
6860502,A,3,FALSE,FALSE
6860527,B,4,FALSE,FALSE
6860555,B,23,TRUE,FALSE
6860671,A,71,TRUE,TRUE
6860719,A,19,FALSE,FALSE
6860784,B,15,TRUE,FALSE
6861076,B,28,TRUE,FALSE
6861085,A,33,FALSE,FALSE
6861125,A,35,TRUE,FALSE
6861157,B,60,FALSE,FALSE
6861327,B,18,TRUE,TRUE
6861432,A,138,TRUE,TRUE
6861476,B,10,FALSE,FALSE
6861582,A,16,FALSE,FALSE
6861759,B,20,FALSE,FALSE
6862218,B,416,TRUE,TRUE
6862401,A,8,TRUE,FALSE
6862538,B,15,TRUE,FALSE
6862752,B,12,FALSE,FALSE
6862896,A,6,FALSE,FALSE
6863134,A,32,TRUE,FALSE
6863211,B,24,FALSE,FALSE
6863216,A,37,FALSE,TRUE
6863286,A,17,FALSE,FALSE
6863319,B,5,TRUE,FALSE
6863474,B,8,FALSE,FALSE
6863535,B,20,FALSE,FALSE
6863784,A,8,FALSE,FALSE
6863840,B,52,TRUE,FALSE
6864115,A,312,TRUE,TRUE
6864351,A,4,FALSE,FALSE
6864365,A,42,TRUE,TRUE
6864399,B,9,FALSE,FALSE
6864498,B,5,FALSE,FALSE
6864596,A,12,TRUE,FALSE
6864680,B,57,TRUE,FALSE
6864978,B,51,TRUE,FALSE
6865211,B,186,TRUE,TRUE
6865267,B,12,TRUE,FALSE
6865324,A,22,FALSE,FALSE
6865351,B,35,TRUE,FALSE
6865354,B,24,FALSE,FALSE
6865412,A,10,FALSE,FALSE
6865465,B,20,TRUE,FALSE
6865502,A,352,FALSE,TRUE
6865633,A,7,FALSE,FALSE
6865636,B,12,FALSE,FALSE
6865876,A,37,TRUE,FALSE
6865879,B,5,FALSE,FALSE
6865926,B,18,FALSE,FALSE
6865946,A,118,TRUE,TRUE
6865993,B,149,TRUE,TRUE
6866014,B,0,FALSE,FALSE
6866111,B,495,TRUE,TRUE
6866290,A,2,FALSE,FALSE
6866390,B,6,TRUE,FALSE
6866392,B,29,FALSE,FALSE
6866396,A,15,FALSE,FALSE
6866473,B,17,TRUE,FALSE
6866511,A,4,FALSE,FALSE
6866515,A,12,FALSE,FALSE
6866835,A,13,TRUE,FALSE
6866880,A,24,FALSE,FALSE
6866966,A,35,TRUE,FALSE
6867243,B,12,TRUE,FALSE
6867350,A,22,FALSE,FALSE
6867494,B,19,TRUE,FALSE
6867989,A,102,TRUE,TRUE
6868032,A,6,TRUE,FALSE
6868137,A,15,FALSE,FALSE
6868225,B,375,TRUE,FALSE
6868328,B,68,TRUE,TRUE
6868471,B,34,TRUE,FALSE
6868597,B,1,FALSE,FALSE
6868599,B,109,FALSE,FALSE
6868631,B,3,FALSE,FALSE
6868739,A,14,FALSE,FALSE
6868770,A,2,FALSE,FALSE
6868832,A,3,FALSE,FALSE
6868874,A,9,FALSE,FALSE
6868939,A,7,FALSE,FALSE
6869096,B,18,FALSE,TRUE
6869097,B,58,TRUE,TRUE
6869112,B,126,TRUE,TRUE
6869142,A,22,FALSE,FALSE
6869211,B,13,FALSE,FALSE
6869326,A,34,TRUE,TRUE
6869487,B,2,FALSE,FALSE
6869680,B,38,TRUE,TRUE
6869698,B,735,TRUE,TRUE
6869714,A,2,FALSE,FALSE
6869801,A,12,TRUE,FALSE
6869861,A,47,TRUE,FALSE
6869924,B,77,TRUE,TRUE
6869976,B,13,TRUE,FALSE
6870158,B,11,FALSE,FALSE
6870452,A,218,TRUE,FALSE
6870574,B,69,TRUE,TRUE
6870680,A,219,TRUE,FALSE
6870755,A,91,TRUE,TRUE
6870781,B,3,FALSE,FALSE
6870851,A,41,FALSE,TRUE
6871075,A,48,TRUE,TRUE
6871257,A,2,FALSE,FALSE
6871412,A,11,FALSE,FALSE
6871559,B,92,TRUE,TRUE
6871565,B,163,TRUE,FALSE
6871684,A,9,FALSE,FALSE
6871812,A,10,FALSE,FALSE
6871930,B,25,TRUE,FALSE
6872248,B,33,FALSE,FALSE
6872305,B,64,TRUE,FALSE
6872395,A,18,FALSE,FALSE
6872646,A,506,TRUE,TRUE
6872668,B,45,TRUE,FALSE
6873132,B,177,TRUE,TRUE
6873416,B,95,TRUE,FALSE
6873799,B,6,FALSE,FALSE
6873886,B,6,TRUE,FALSE
6874209,B,3,FALSE,FALSE
6874238,A,93,TRUE,FALSE
6874386,B,35,TRUE,FALSE
6874528,B,59,TRUE,TRUE
6874639,B,134,TRUE,TRUE
6874712,B,110,TRUE,FALSE
6875139,A,67,FALSE,TRUE
6875370,B,219,TRUE,TRUE
6875464,A,18,FALSE,FALSE
6875560,B,15,FALSE,TRUE
6875606,A,2,FALSE,FALSE
6875721,A,7,FALSE,FALSE
6875765,A,13,FALSE,FALSE
6875802,B,4,FALSE,FALSE
6875998,A,164,TRUE,FALSE
6876048,A,19,TRUE,FALSE
6876162,B,67,TRUE,FALSE
6876166,A,6,FALSE,FALSE
6876281,A,16,FALSE,FALSE
6876284,A,89,FALSE,FALSE
6876424,A,134,FALSE,TRUE
6876529,B,43,TRUE,FALSE
6876542,B,3,FALSE,FALSE
6876618,A,7,FALSE,FALSE
6876755,A,137,TRUE,TRUE
6876786,A,1,FALSE,FALSE
6877001,B,4,FALSE,FALSE
6877003,A,3,FALSE,FALSE
6877007,B,72,TRUE,TRUE
6877036,B,33,FALSE,FALSE
6877112,A,14,TRUE,FALSE
6877220,B,380,TRUE,TRUE
6877299,A,61,TRUE,FALSE
6877318,B,20,TRUE,FALSE
6877396,B,16,TRUE,FALSE
6877594,A,4,FALSE,FALSE
6877612,B,56,TRUE,FALSE
6877659,A,32,TRUE,TRUE
6878248,A,4,FALSE,FALSE
6878286,B,0,FALSE,FALSE
6878423,B,6,FALSE,FALSE
6878465,A,788,TRUE,TRUE
6878645,A,56,TRUE,FALSE
6878719,A,36,TRUE,FALSE
6878782,A,1,FALSE,FALSE
6879214,B,3,FALSE,FALSE
6879571,A,56,TRUE,TRUE
6879595,B,3,FALSE,FALSE
6879790,A,10,TRUE,FALSE
6880009,A,20,TRUE,FALSE
6880022,B,0,FALSE,FALSE
6880168,B,20,TRUE,FALSE
6880203,A,82,TRUE,TRUE
6880318,A,0,FALSE,FALSE
6880415,B,9,TRUE,FALSE
6880442,B,13,TRUE,FALSE
6880458,B,29,FALSE,FALSE
6880476,A,45,FALSE,TRUE
6880529,B,70,FALSE,FALSE
6880569,B,7,FALSE,FALSE
6880690,B,8,FALSE,FALSE
6880731,A,10,TRUE,FALSE
6880835,B,25,FALSE,FALSE
6881052,B,3,FALSE,FALSE
6881124,B,128,TRUE,TRUE
6881152,A,10,TRUE,FALSE
6881236,B,141,TRUE,TRUE
6881374,A,3,FALSE,FALSE
6881484,B,3,FALSE,FALSE
6881704,A,12,FALSE,FALSE
6882004,B,5,FALSE,FALSE
6882070,A,21,FALSE,FALSE
6882079,A,191,TRUE,TRUE
6882129,B,158,TRUE,TRUE
6882144,B,2,FALSE,FALSE
6882280,B,118,TRUE,FALSE
6882369,B,2,FALSE,FALSE
6882375,A,16,TRUE,FALSE
6882540,A,20,FALSE,TRUE
6882571,B,4,FALSE,FALSE
6882762,B,437,TRUE,TRUE
6882857,B,0,FALSE,FALSE
6882870,A,19,FALSE,FALSE
6882983,A,59,TRUE,FALSE
6883027,B,200,TRUE,TRUE
6883157,A,11,FALSE,FALSE
6883198,B,10,FALSE,FALSE
6883270,B,20,TRUE,TRUE
6883428,A,4,FALSE,FALSE
6883463,A,73,TRUE,TRUE
6883876,B,8,FALSE,FALSE
6883927,A,440,TRUE,TRUE
6883928,A,255,TRUE,TRUE
6884097,B,10,TRUE,FALSE
6884223,B,68,FALSE,TRUE
6884234,A,179,TRUE,FALSE
6884436,B,5,FALSE,TRUE
6884497,A,163,TRUE,TRUE
6884501,B,0,FALSE,FALSE
6884538,A,3,FALSE,FALSE
6885105,A,39,FALSE,FALSE
6885241,A,0,FALSE,FALSE
6885329,A,1,FALSE,FALSE
6885334,A,42,TRUE,TRUE
6885370,B,156,TRUE,TRUE
6885648,B,10,FALSE,FALSE
6885681,A,162,TRUE,TRUE
6885805,B,7,FALSE,FALSE
6885979,B,17,FALSE,FALSE
6886100,B,31,FALSE,FALSE
6886120,B,0,FALSE,FALSE
6886126,A,92,FALSE,TRUE
6886181,B,0,FALSE,FALSE
6886217,A,24,TRUE,FALSE
6886227,A,0,FALSE,FALSE
6886410,B,12,TRUE,FALSE
6886555,A,15,FALSE,FALSE
6886568,A,2,FALSE,FALSE
6886722,A,64,TRUE,FALSE
6886743,A,98,TRUE,TRUE
6886856,B,453,TRUE,TRUE
6886918,A,21,TRUE,FALSE
6886988,A,129,TRUE,TRUE
6887224,B,365,TRUE,TRUE
6887268,B,3,TRUE,TRUE
6887343,B,324,TRUE,TRUE
6887434,A,3,TRUE,FALSE
6887448,B,0,FALSE,FALSE
6887557,A,27,TRUE,FALSE
6887785,B,8,FALSE,FALSE
6887796,B,90,TRUE,TRUE
6887877,A,69,TRUE,TRUE
6887918,B,66,TRUE,FALSE
6888075,B,25,FALSE,FALSE
6888287,B,2,FALSE,FALSE
6888478,A,77,FALSE,FALSE
6888584,B,33,FALSE,FALSE
6888720,A,1,FALSE,FALSE
6888952,B,13,FALSE,FALSE
6889208,B,67,TRUE,FALSE
6889224,A,6,FALSE,FALSE
6889390,A,3,FALSE,FALSE
6889440,A,15,FALSE,FALSE
6889530,A,11,FALSE,FALSE
6889706,B,9,FALSE,FALSE
6889739,A,2,TRUE,FALSE
6889781,B,3,FALSE,FALSE
6889889,B,5,FALSE,FALSE
6890189,A,1,FALSE,FALSE
6890286,B,3,FALSE,FALSE
6890335,A,4,FALSE,FALSE
6890351,A,43,TRUE,FALSE
6890431,A,17,TRUE,FALSE
6890690,A,15,TRUE,FALSE
6890806,A,3,FALSE,FALSE
6890877,B,47,TRUE,FALSE
6891151,A,10,FALSE,FALSE
6891309,B,84,FALSE,FALSE
6891404,A,268,TRUE,TRUE
6891420,A,9,FALSE,FALSE
6891494,A,6,FALSE,FALSE
6891663,B,22,TRUE,FALSE
6891682,A,21,FALSE,FALSE
6891762,B,4,FALSE,FALSE
6891842,B,5,FALSE,FALSE
6891967,A,1,FALSE,FALSE
6892267,B,20,TRUE,FALSE
6892341,A,4,FALSE,FALSE
6892551,B,3,FALSE,FALSE
6892611,B,0,FALSE,FALSE
6892709,A,47,FALSE,FALSE
6892837,A,1,FALSE,FALSE
6892867,A,11,TRUE,FALSE
6893183,A,1,FALSE,FALSE
6893444,A,16,TRUE,FALSE
6893457,A,32,TRUE,FALSE
6893497,B,5,FALSE,FALSE
6893738,B,313,TRUE,TRUE
6893946,A,8,TRUE,FALSE
6894125,B,18,TRUE,FALSE
6894205,B,25,FALSE,FALSE
6894261,B,1,FALSE,FALSE
6894579,B,3,FALSE,FALSE
6894716,B,6,FALSE,FALSE
6894788,A,9,FALSE,FALSE
6894966,A,50,FALSE,TRUE
6895099,A,83,TRUE,FALSE
6895109,A,38,FALSE,FALSE
6895236,B,14,FALSE,FALSE
6895271,B,19,FALSE,FALSE
6895296,A,85,TRUE,TRUE
6895313,A,1,FALSE,FALSE
6895342,A,11,FALSE,TRUE
6895632,A,26,TRUE,TRUE
6895893,A,80,TRUE,TRUE
6895996,B,6,FALSE,FALSE
6896011,B,33,TRUE,FALSE
6896036,B,5,FALSE,FALSE
6896044,A,62,TRUE,FALSE
6896051,B,42,TRUE,FALSE
6896130,A,105,TRUE,FALSE
6896153,A,1,FALSE,FALSE
6896154,B,2,FALSE,FALSE
6896227,A,4,FALSE,FALSE
6896261,B,4,FALSE,FALSE
6896268,B,9,FALSE,FALSE
6896433,B,14,FALSE,FALSE
6896507,B,4,FALSE,FALSE
6896534,A,276,TRUE,TRUE
6896765,A,9,FALSE,FALSE
6896850,B,53,TRUE,FALSE
6897093,A,469,TRUE,TRUE
6897106,A,1,FALSE,FALSE
6897158,A,10,TRUE,FALSE
6897233,B,8,FALSE,FALSE
6897768,A,11,FALSE,FALSE
6898052,A,579,TRUE,TRUE
6898077,B,117,TRUE,FALSE
6898097,B,16,FALSE,FALSE
6898215,A,35,FALSE,FALSE
6898439,B,328,TRUE,TRUE
6898447,B,64,TRUE,FALSE
6898510,A,7,TRUE,FALSE
6898719,A,22,TRUE,FALSE
6898833,A,49,FALSE,FALSE
6898983,A,3,FALSE,FALSE
6899234,A,1,FALSE,FALSE
6899326,B,40,TRUE,FALSE
6899352,B,15,TRUE,FALSE
6899539,A,0,FALSE,FALSE
6899558,B,5,FALSE,FALSE
6899635,B,50,TRUE,FALSE
6899729,A,18,FALSE,FALSE
6899805,A,11,FALSE,FALSE
6900057,B,291,FALSE,TRUE
6900160,B,44,TRUE,FALSE
6900177,A,3,FALSE,TRUE
6900224,B,390,TRUE,TRUE
6900379,B,1,FALSE,FALSE
6900419,B,315,TRUE,TRUE
6900442,A,2,FALSE,FALSE
6900443,A,0,FALSE,FALSE
6900524,B,22,TRUE,FALSE
6900582,A,30,TRUE,FALSE
6900584,B,59,TRUE,FALSE
6900780,A,2,FALSE,FALSE
6900840,B,6,FALSE,FALSE
6900869,B,39,FALSE,FALSE
6901436,A,5,TRUE,FALSE
6901448,A,2,FALSE,FALSE
6901572,A,240,TRUE,TRUE
6901705,B,100,TRUE,FALSE
6901733,A,21,FALSE,FALSE
6901806,A,240,TRUE,TRUE
6901878,A,17,TRUE,FALSE
6901954,B,6,FALSE,FALSE
6901984,A,40,FALSE,TRUE
6901998,A,262,TRUE,TRUE
6902064,B,25,TRUE,FALSE
6902220,A,4,FALSE,FALSE
6902232,B,2,FALSE,FALSE
6902265,A,143,FALSE,FALSE
6902321,B,2,FALSE,FALSE
6902452,B,12,FALSE,FALSE
6902597,B,32,TRUE,FALSE
6902619,B,4,FALSE,FALSE
6902669,B,0,FALSE,FALSE
6903007,B,20,FALSE,FALSE
6903008,A,4,FALSE,FALSE
6903273,A,16,FALSE,FALSE
6903421,B,17,TRUE,FALSE
6903730,B,57,TRUE,FALSE
6903859,B,54,TRUE,FALSE
6903877,B,2,FALSE,FALSE
6904680,B,23,TRUE,FALSE
6904712,B,41,TRUE,TRUE
6904725,A,33,FALSE,FALSE
6904843,A,44,FALSE,FALSE
6904849,A,103,FALSE,FALSE
6904952,A,20,TRUE,FALSE
6905272,B,49,TRUE,FALSE
6905342,B,141,TRUE,FALSE
6905355,B,2,FALSE,FALSE
6905493,B,51,FALSE,FALSE
6905509,B,2,FALSE,FALSE
6905523,A,227,TRUE,FALSE
6905890,B,19,FALSE,FALSE
6905935,B,7,TRUE,FALSE
6905944,A,39,TRUE,FALSE
6906036,A,4,FALSE,FALSE
6906076,A,106,TRUE,TRUE
6906421,A,9,FALSE,FALSE
6906485,B,1,FALSE,FALSE
6906912,B,0,FALSE,FALSE
6907200,A,2,FALSE,FALSE
6907217,B,9,FALSE,FALSE
6907311,A,52,FALSE,FALSE
6907359,A,24,FALSE,TRUE
6907428,A,61,TRUE,FALSE
6907456,A,13,FALSE,FALSE
6907468,B,1,FALSE,FALSE
6907546,B,27,FALSE,FALSE
6907568,A,277,FALSE,FALSE
6907637,B,171,TRUE,FALSE
6908025,B,58,FALSE,TRUE
6908104,B,1,FALSE,FALSE
6908182,A,11,FALSE,FALSE
6908274,B,2,FALSE,FALSE
6908607,B,8,TRUE,FALSE
6908629,B,30,TRUE,TRUE
6908651,B,16,TRUE,TRUE
6908732,B,88,TRUE,FALSE
6908870,A,175,TRUE,FALSE
6908935,B,22,TRUE,FALSE
6909066,B,5,FALSE,FALSE
6909067,B,10,FALSE,FALSE
6909073,B,38,TRUE,FALSE
6909236,A,5,FALSE,FALSE
6909238,B,6,FALSE,FALSE
6909244,B,12,FALSE,FALSE
6909382,B,1,FALSE,FALSE
6909481,B,2,FALSE,FALSE
6909492,B,247,TRUE,TRUE
6909815,A,14,FALSE,FALSE
6909864,B,1,FALSE,FALSE
6909955,B,5,FALSE,FALSE
6910129,B,54,TRUE,TRUE
6910445,A,604,TRUE,TRUE
6910571,A,44,TRUE,FALSE
6910684,A,1,FALSE,FALSE
6910764,B,16,FALSE,FALSE
6910802,A,36,TRUE,TRUE
6910929,A,59,TRUE,FALSE
6911271,B,84,TRUE,FALSE
6911294,A,12,TRUE,FALSE
6911333,A,25,TRUE,FALSE
6911334,B,14,FALSE,FALSE
6911797,A,44,TRUE,FALSE
6911959,A,125,TRUE,FALSE
6912293,B,15,FALSE,FALSE
6912326,A,23,TRUE,FALSE
6912569,A,352,TRUE,TRUE
6912618,B,28,TRUE,FALSE
6912857,A,3,FALSE,FALSE
6913025,A,221,TRUE,TRUE
6913072,A,2,FALSE,FALSE
6913145,A,125,TRUE,FALSE
6913197,B,5,FALSE,FALSE
6913205,B,2,FALSE,FALSE
6913255,B,17,FALSE,FALSE
6913276,A,224,TRUE,TRUE
6913397,A,39,TRUE,FALSE
6913432,A,26,TRUE,FALSE
6913566,B,8,FALSE,FALSE
6913592,B,16,FALSE,FALSE
6913657,A,24,TRUE,FALSE
6913710,B,3,FALSE,FALSE
6913716,A,10,FALSE,FALSE
6913740,A,21,FALSE,FALSE
6913838,B,17,FALSE,FALSE
6913839,B,14,FALSE,FALSE
6914030,A,350,TRUE,TRUE
6914085,B,116,FALSE,FALSE
6914131,A,3,FALSE,FALSE
6914239,A,4,FALSE,FALSE
6914244,B,15,FALSE,FALSE
6914603,A,2,FALSE,FALSE
6914615,B,27,TRUE,TRUE
6914709,A,24,TRUE,FALSE
6914716,B,27,FALSE,FALSE
6914831,B,20,TRUE,FALSE
6914995,A,2,FALSE,FALSE
6915326,A,10,TRUE,FALSE
6915578,B,93,TRUE,TRUE
6915768,A,58,TRUE,FALSE
6915812,A,3,FALSE,FALSE
6916048,B,25,FALSE,FALSE
6916118,A,7,FALSE,FALSE
6916253,A,48,TRUE,FALSE
6916396,B,2,FALSE,FALSE
6916436,B,4,FALSE,FALSE
6916547,B,5,FALSE,FALSE
6916549,B,6,FALSE,FALSE
6916714,B,13,FALSE,FALSE
6916766,A,208,TRUE,TRUE
6916921,B,123,TRUE,FALSE
6916922,A,31,TRUE,TRUE
6916952,A,81,TRUE,TRUE
6917088,A,274,TRUE,TRUE
6917127,A,33,TRUE,FALSE
6917249,B,98,TRUE,FALSE
6917268,A,83,FALSE,TRUE
6917484,A,3,TRUE,FALSE
6917622,B,4,FALSE,FALSE
6917695,B,119,TRUE,TRUE
6917725,B,53,TRUE,FALSE
6917884,A,6,FALSE,FALSE
6917948,A,1,FALSE,FALSE
6917954,B,171,TRUE,TRUE
6917991,B,1,FALSE,FALSE
6918214,B,6,TRUE,FALSE
6918258,A,1,FALSE,FALSE
6918400,A,3,FALSE,FALSE
6918432,B,20,FALSE,FALSE
6918495,B,84,TRUE,TRUE
6918531,A,8,FALSE,FALSE
6918565,A,139,FALSE,TRUE
6918698,A,107,TRUE,TRUE
6918842,B,31,TRUE,FALSE
6918956,B,25,TRUE,FALSE
6919079,B,5,FALSE,FALSE
6919171,B,3,FALSE,FALSE
6919458,B,8,FALSE,FALSE
6919470,A,160,TRUE,TRUE
6919517,A,10,FALSE,FALSE
6919560,A,21,FALSE,FALSE
6919626,B,255,TRUE,TRUE
6919651,A,32,FALSE,FALSE
6919950,A,0,FALSE,FALSE
6920044,A,1,FALSE,FALSE
6920146,A,114,FALSE,FALSE
6920189,A,47,FALSE,FALSE
6920317,A,115,TRUE,TRUE
6920669,B,10,FALSE,FALSE
6920865,B,49,TRUE,FALSE
6920975,B,1,FALSE,FALSE
6921055,B,527,TRUE,TRUE
6921074,B,46,TRUE,FALSE
6921176,A,53,TRUE,FALSE
6921389,A,0,FALSE,FALSE
6921818,A,1,FALSE,FALSE
6921854,A,8,FALSE,FALSE
6921966,A,0,FALSE,FALSE
6921975,A,6,FALSE,FALSE
6922039,A,365,TRUE,TRUE
6922048,B,75,TRUE,FALSE
6922116,A,14,TRUE,FALSE
6922203,A,7,FALSE,FALSE
6922258,A,10,FALSE,FALSE
6922495,B,7,FALSE,FALSE
6922560,B,30,TRUE,FALSE
6922824,A,26,TRUE,FALSE
6922845,A,0,FALSE,FALSE
6922856,A,1,FALSE,FALSE
6923039,A,42,TRUE,FALSE
6923318,B,7,FALSE,FALSE
6923364,A,6,FALSE,FALSE
6923439,A,44,TRUE,FALSE
6923448,A,9,TRUE,TRUE
6923485,B,122,TRUE,TRUE
6923531,B,48,TRUE,TRUE
6923563,B,2,FALSE,FALSE
6923618,A,20,FALSE,FALSE
6923786,A,11,FALSE,FALSE
6923812,A,30,TRUE,FALSE
6923823,A,6,FALSE,FALSE
6923848,A,7,FALSE,FALSE
6923917,A,3,FALSE,FALSE
6923984,B,5,FALSE,FALSE
6924224,B,56,TRUE,FALSE
6924225,A,7,TRUE,FALSE
6924324,B,31,FALSE,TRUE
6924484,A,3,FALSE,FALSE
6924644,A,1,FALSE,FALSE
6924676,A,5,TRUE,FALSE
6924688,B,16,FALSE,FALSE
6924994,A,116,FALSE,TRUE
6925008,B,185,TRUE,TRUE
6925050,B,6,FALSE,FALSE
6925109,A,19,FALSE,FALSE
6925268,A,5,FALSE,FALSE
6925689,B,35,TRUE,FALSE
6925773,A,0,FALSE,FALSE
6925973,B,1,FALSE,FALSE
6926119,A,6,FALSE,FALSE
6926213,A,9,TRUE,FALSE
6926318,B,80,TRUE,FALSE
6926349,B,5,FALSE,FALSE
6926490,B,56,FALSE,FALSE
6926514,A,2,FALSE,FALSE
6926555,B,44,TRUE,FALSE
6926658,A,12,FALSE,FALSE
6926958,B,3,FALSE,FALSE
6927212,B,1,FALSE,FALSE
6927437,B,31,TRUE,FALSE
6927710,A,0,FALSE,FALSE
6927729,A,27,TRUE,FALSE
6927809,B,425,TRUE,TRUE
6927840,A,4,FALSE,FALSE
6927869,A,134,TRUE,TRUE
6928199,B,9,FALSE,FALSE
6928304,B,4,FALSE,FALSE
6928544,B,32,TRUE,FALSE
6928764,A,0,FALSE,FALSE
6928831,A,3,FALSE,FALSE
6928996,A,10,FALSE,FALSE
6929200,A,159,TRUE,TRUE
6929235,B,33,TRUE,FALSE
6929407,A,14,TRUE,TRUE
6929435,B,99,FALSE,FALSE
6929504,A,8,FALSE,FALSE
6929624,A,2,FALSE,FALSE
6929666,B,64,TRUE,FALSE
6929875,B,8,FALSE,FALSE
6929961,B,25,TRUE,FALSE
6930157,B,4,FALSE,FALSE
6930234,A,4,FALSE,FALSE
6930238,B,17,TRUE,FALSE
6930471,B,148,TRUE,TRUE
6930748,B,25,TRUE,TRUE
6930838,A,7,FALSE,FALSE
6931051,B,7,FALSE,FALSE
6931173,A,29,TRUE,FALSE
6931250,B,50,FALSE,FALSE
6931281,B,5,FALSE,FALSE
6931331,B,47,TRUE,FALSE
6931524,B,16,FALSE,FALSE
6931525,A,14,TRUE,FALSE
6931823,A,55,TRUE,FALSE
6931831,B,171,TRUE,FALSE
6931833,A,57,TRUE,TRUE
6931881,B,202,TRUE,FALSE
6931994,B,0,FALSE,FALSE
6932007,B,13,TRUE,FALSE
6932454,B,9,TRUE,FALSE
6932486,A,0,FALSE,FALSE
6932544,B,237,TRUE,TRUE
6932680,B,0,FALSE,FALSE
6932919,A,16,TRUE,FALSE
6933081,B,2,FALSE,FALSE
6933095,B,1,FALSE,FALSE
6933122,B,11,FALSE,TRUE
6933223,B,4,FALSE,FALSE
6933228,A,20,FALSE,FALSE
6933348,B,1,FALSE,FALSE
6933391,A,86,FALSE,FALSE
6933400,B,79,TRUE,FALSE
6933428,A,14,TRUE,FALSE
6933432,A,3,FALSE,FALSE
6933754,B,118,TRUE,FALSE
6933881,A,0,FALSE,FALSE
6933961,B,49,TRUE,TRUE
6934066,B,37,FALSE,FALSE
6934110,B,3,FALSE,FALSE
6934131,A,5,FALSE,FALSE
6934281,B,37,TRUE,FALSE
6934443,B,58,TRUE,FALSE
6934487,A,86,TRUE,FALSE
6934494,B,5,FALSE,FALSE
6934585,A,37,TRUE,TRUE
6934845,A,39,TRUE,FALSE
6934889,A,39,TRUE,TRUE
6934941,B,294,TRUE,TRUE
6935094,A,107,TRUE,FALSE
6935098,B,23,FALSE,FALSE
6935122,B,15,FALSE,TRUE
6935236,B,74,TRUE,TRUE
